Papel,Ticker_Img
MGLU3,https://investidor10.com.br/storage/companies/66db00b69d4ad.jpg
PETR4,https://investidor10.com.br/storage/companies/63d2c9ead34db.jpg
B3SA3,https://investidor10.com.br/storage/companies/66cc9bbe835dc.jpg
COGN3,https://investidor10.com.br/storage/companies/6822c6161bd41.png
WEGE3,https://investidor10.com.br/storage/companies/66ad4109e41c8.jpg
BBDC4,https://investidor10.com.br/storage/companies/66ad14dc6e8ce.jpg
AZUL4,https://investidor10.com.br/storage/companies/66db24b1839ea.jpg
STBP3,https://investidor10.com.br/storage/companies/66db00d708456.jpg
VALE3,https://investidor10.com.br/storage/companies/66d8a81d2f056.jpg
BBAS3,https://investidor10.com.br/storage/companies/66ad149f52cd4.jpg
RAIZ4,https://investidor10.com.br/storage/companies/67b611aa30998.png
ABEV3,https://investidor10.com.br/storage/companies/66ad41a6082c3.jpg
MRVE3,https://investidor10.com.br/storage/companies/66db00593c19d.jpg
USIM5,https://investidor10.com.br/storage/companies/66cc984b13166.jpg
ASAI3,https://investidor10.com.br/storage/companies/66db00ee1c5a6.jpg
LREN3,https://investidor10.com.br/storage/companies/66d8ad73e5206.jpg
VBBR3,https://investidor10.com.br/storage/companies/677fd4c260a54.png
ITUB4,https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg
VAMO3,https://investidor10.com.br/storage/companies/66db245411a34.jpg
MOTV3,https://investidor10.com.br/storage/companies/66d9ae2305446.jpg
GGBR4,https://investidor10.com.br/storage/companies/66cc914eb1231.jpg
ITSA4,https://investidor10.com.br/storage/companies/66ad451089033.jpg
BEEF3,https://investidor10.com.br/storage/companies/68235f684bf4e.png
CSAN3,https://investidor10.com.br/storage/companies/66d9ad5180e2e.jpg
CVCB3,https://investidor10.com.br/storage/companies/66db003d7bd3c.jpg
MOVI3,https://investidor10.com.br/storage/companies/676570d95f42e.png
CSNA3,https://investidor10.com.br/storage/companies/66d99e1c6bab5.jpg
AURE3,https://investidor10.com.br/storage/companies/66d8d54b7b419.jpg
RAIL3,https://investidor10.com.br/storage/companies/66d8ad9dc1a77.jpg
CMIG4,https://investidor10.com.br/storage/companies/66cc977d99912.jpg
UGPA3,https://investidor10.com.br/storage/companies/66cc9fcf3f7ff.jpg
POMO4,https://investidor10.com.br/storage/companies/66d9a9c3082e8.jpg
CYRE3,https://investidor10.com.br/storage/companies/66d9ad3f64d85.jpg
PRIO3,https://investidor10.com.br/storage/companies/6838b0584e524.png
CPLE6,https://investidor10.com.br/storage/companies/66db019a1b27d.jpg
RENT3,https://investidor10.com.br/storage/companies/66d8adc3dd336.jpg
BPAC11,https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg
BRAV3,https://investidor10.com.br/storage/companies/66db244b3edeb.jpg
VIVT3,https://investidor10.com.br/storage/companies/66cca176ba537.jpg
TOTS3,https://investidor10.com.br/storage/companies/66db015d296c8.jpg
PCAR3,https://investidor10.com.br/storage/companies/65d34fe0d61b9.jpg
RADL3,https://investidor10.com.br/storage/companies/66d8add078b0d.jpg
HBSA3,https://investidor10.com.br/storage/companies/6840797caea7e.jpg
GOAU4,https://investidor10.com.br/storage/companies/66cc921a1cab9.jpg
BHIA3,https://investidor10.com.br/storage/companies/65312fe0d5400.jpg
BBDC3,https://investidor10.com.br/storage/companies/66ad14dc6e8ce.jpg
LWSA3,https://investidor10.com.br/storage/companies/5ea348a5ababf.jpeg
RCSL4,https://investidor10.com.br/storage/companies/5f5b989c56fe8.jpeg
EMBR3,https://investidor10.com.br/storage/companies/66cc9c0ed8e85.jpg
IFCM3,https://investidor10.com.br/storage/companies/6840864562ccc.jpg
KLBN11,https://investidor10.com.br/storage/companies/66ad48f2d9336.jpg
BBSE3,https://investidor10.com.br/storage/companies/66ad17f2062be.jpg
AZTE3,https://investidor10.com.br/acoes/azte3/assets/images/not-found-thumbnail.png
