Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
1640194000,2420781000,1485017000,382329000,4377367000,1518855000,1451000000,780587000,670413000,100.00,Nível_1,28.41,Bens_Industriais,Máquinas_e_Equipamentos_de_Construção_e_Agrícolas,MATD3
