Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
9873552000,29872840000,13251475000,1050377000,52266696000,11093981000,26161764000,19999288000,6162476000,100.00,Novo_Mercado,29.18,Utilidade_Pública,Energia_Elétrica,AURE3
