Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
98044000,562969202000,220547000,43769000,1333119000,652889000,562899000000,562871158000,27842000,100.00,Novo_Mercado,34.36,Consumo_Cíclico,Incorporações,RDNI3
