Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
16828795000,28504175000,20414909000,658883000,44691886000,8045878000,14952063000,11675380000,3276683000,80.00,Nível_1,64.18,Utilidade_Pública,Energia_Elétrica,ISAE3
