Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
2681488000,2681488000,2285400000,315912000,38111468000,7661499000,7661499000,100.00,Tradicional,4.59,Financeiro,Bancos,BEES4
