Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
541389000,1550268000,315773000,140986000,3611335000,1347152000,1420921000,1008879000,412042000,100.00,Novo_Mercado,100.00,Bens_Industriais,Produtos_para_Construção,PTBL3
