Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
2896035000,2409543000,3363440000,353175000,4334562000,1671967000,352231000,-486492000,838723000,80.00,Nível_1,45.83,Materiais_Básicos,Siderurgia,FESA3
