P/L,P/RECEITA_(PSR),P/VP,Dividend_Yield,PAYOUT,MARGEM_LÍQUIDA,MARGEM_BRUTA,MARGEM_EBIT,MARGEM_EBITDA,EV/EBITDA,EV/EBIT,P/EBITDA,P/EBIT,P/ATIVO,P/CAP.GIRO,P/ATIVO_CIRC_LIQ,VPA,LPA,GIRO_ATIVOS,ROE,ROIC,ROA,DÍVIDA_LÍQUIDA_/_PATRIMÔNIO,DÍVIDA_LÍQUIDA_/_EBITDA,DÍVIDA_LÍQUIDA_/_EBIT,DÍVIDA_BRUTA_/_PATRIMÔNIO,PATRIMÔNIO_/_ATIVOS,PASSIVOS_/_ATIVOS,LIQUIDEZ_CORRENTE,Papel
-3.27,6.76,1.50,0.00,0.00,-206.52,29.79,-208.33,-178.59,-3.44,-2.95,-3.79,-3.25,1.37,6.37,-1.93,4.67,-2.14,0.20,-45.90,-46.61,-42.02,-0.14,0.35,0.30,0.01,0.91,0.09,4.05,TRAD3
