Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
25828214000,25514492000,4799781000,599401000,8685594000,2921709000,1629318000,-313722000,1943040000,100.00,Novo_Mercado,87.53,Tecnologia_da_Informação,Programas_e_Serviços,TOTS3
