Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
7373129000,18108897000,5443627000,622730000,20668903000,3369382000,11982918000,10735768000,1247150000,100.00,Novo_Mercado,68.34,Utilidade_Pública,Energia_Elétrica,SRNA3
