Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
13145224000,17527367000,5905050000,519163000,12311269000,1816949000,5124436000,4382143000,742293000,0.10,Nível_2,52.93,Financeiro,Exploração_de_Imóveis,MULT3
