Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
2249895000,19191455000,2607676000,362302000,29211368000,7253058000,19978755000,16941560000,3037195000,100.00,Novo_Mercado,33.63,Consumo_Cíclico,Aluguel_de_carros,MOVI3
