Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
1076090000,-220780000,1467590000,93597000,4110149000,1917418000,11469000,-1296871000,1308340000,0.00,Tradicional,3.43,Telecomunicações,Telecomunicações,TELB4
